Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
17,5,True,HIT,1,-0.5888158752441406
16,4,True,STAND,529,-0.22306238185255198
16,4,True,HIT,1,-4.958526877359762
18,9,True,STAND,576,-0.23958333333333334
18,9,True,HIT,3,-1.5341536340242976
17,8,True,STAND,511,-0.40313111545988256
17,8,True,HIT,1,-1.855719294049107
13,11,True,STAND,378,-0.746031746031746
13,11,True,HIT,1,-1.4728993732613853
18,11,True,STAND,390,-0.3769230769230769
18,11,True,HIT,1,-18.05568060819326
20,11,True,STAND,468,0.18803418803418803
20,11,True,HIT,1,-0.5
14,7,True,STAND,466,-0.4613733905579399
14,7,True,HIT,1,-13.948235912010247
19,11,True,STAND,440,-0.10454545454545454
19,11,True,HIT,2,-0.632902376917633
17,6,True,STAND,414,-0.06038647342995169
17,6,True,HIT,1,-1.0
17,3,True,STAND,505,-0.09900990099009901
17,3,True,HIT,3,-3.6543125591233263
15,11,True,STAND,381,-0.7559055118110236
15,11,True,HIT,1,-4.7186533341163
12,5,True,STAND,164,-0.12804878048780488
12,5,True,HIT,1,-8.873374713497206
12,2,True,STAND,184,-0.30978260869565216
12,2,True,HIT,1,-7.446552506494564
18,7,True,STAND,420,0.3738095238095238
19,3,True,STAND,552,0.46195652173913043
19,3,True,HIT,1,-0.3384829389952424
14,9,True,STAND,485,-0.488659793814433
14,9,True,HIT,2,-2.5326449285590673
17,9,True,STAND,537,-0.39106145251396646
17,9,True,HIT,1,-6.319323506311363
19,7,True,STAND,653,0.669218989280245
19,7,True,HIT,1,-1.0
19,9,True,STAND,593,0.21585160202360876
19,9,True,HIT,4,-0.2675532178749512
20,5,True,STAND,545,0.7174311926605504
20,5,True,HIT,2,-3.477232791658301
12,10,True,STAND,739,-0.550744248985115
12,10,True,HIT,2,-1.2350357275509594
12,4,True,STAND,176,-0.29545454545454547
12,4,True,HIT,2,-2.517531226766227
15,4,True,STAND,357,-0.1568627450980392
15,4,True,HIT,2,-1.1411855593910887
15,9,True,STAND,478,-0.50418410041841
15,9,True,HIT,1,-5.707996003235137
20,6,True,STAND,583,0.7324185248713551
20,6,True,HIT,2,-1.9583848246141926
20,3,True,STAND,620,0.5935483870967742
20,3,True,HIT,2,-1.1146238481020798
19,6,True,STAND,547,0.453382084095064
19,2,True,STAND,562,0.3665480427046263
19,2,True,HIT,1,-1.4088599716158439
12,8,True,STAND,193,-0.40414507772020725
12,8,True,HIT,1,-2.9001907080539384
13,3,True,STAND,467,-0.2676659528907923
13,3,True,HIT,1,-1.1425915384247018
20,9,True,STAND,511,0.7808219178082192
20,9,True,HIT,1,-9.520667285991271
14,3,True,STAND,350,-0.23142857142857143
14,3,True,HIT,2,-1.0189067598785702
20,7,True,STAND,616,0.775974025974026
20,7,True,HIT,2,-0.5145476191519933
16,8,True,STAND,533,-0.5534709193245778
16,8,True,HIT,1,-4.307981181104481
16,7,True,STAND,542,-0.511070110701107
16,7,True,HIT,1,-5.802742965771692
12,3,True,STAND,181,-0.22099447513812154
12,3,True,HIT,1,-6.093102163926545
17,7,True,STAND,528,-0.08522727272727272
17,7,True,HIT,1,-3.3268670572932235
16,9,True,STAND,531,-0.5160075329566854
16,9,True,HIT,1,-9.694064896817673
16,3,True,STAND,493,-0.23935091277890466
16,3,True,HIT,1,-11.475779943135151
13,2,True,STAND,373,-0.28418230563002683
13,2,True,HIT,2,-0.5489689612426283
12,7,True,STAND,199,-0.36180904522613067
12,7,True,HIT,1,-12.61068326335764
15,7,True,STAND,542,-0.5129151291512916
15,7,True,HIT,1,-11.082645471563431
12,6,True,STAND,208,-0.15384615384615385
12,6,True,HIT,1,-2.666715574554437
12,11,True,STAND,81,-0.8148148148148148
12,11,True,HIT,1,-53.60534413120219
