Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
18,7,False,HIT,1,-1.6353489838339097
17,5,True,STAND,565,0.02654867256637168
17,5,True,HIT,1,-3.4495125878827144
17,7,False,STAND,3605,-0.1547850208044383
17,7,False,HIT,1,-1.0
13,9,True,STAND,452,-0.5088495575221239
13,9,True,HIT,5,-4.304723672563294
20,9,True,STAND,477,0.7044025157232704
15,9,True,STAND,479,-0.5031315240083507
15,9,True,HIT,7,-1.0381865845121268
12,10,True,STAND,740,-0.5608108108108109
12,10,True,HIT,1,-1.829971226255311
14,7,False,STAND,1,-1.0
14,7,False,HIT,3650,-0.273102893842081
13,3,False,STAND,3421,-0.2315112540192926
13,3,False,HIT,1,-1.0
16,4,True,STAND,532,-0.17105263157894737
16,4,True,HIT,4,-3.621491590807459
19,2,True,STAND,558,0.3817204301075269
19,2,True,HIT,3,-2.782701851831462
14,5,True,STAND,496,-0.1532258064516129
14,5,True,HIT,3,-11.02478037485737
20,4,True,STAND,605,0.6727272727272727
20,4,True,HIT,1,-1.391582382327503
14,4,True,STAND,489,-0.16973415132924335
14,4,True,HIT,3,-1.6481970498869198
17,9,True,STAND,507,-0.3727810650887574
17,9,True,HIT,5,-1.176607965020935
16,2,True,STAND,533,-0.22326454033771106
16,2,True,HIT,3,-1.894240652393032
15,5,True,STAND,497,-0.1529175050301811
15,5,True,HIT,1,-9.647601215812571
15,4,True,STAND,367,-0.17166212534059946
15,4,True,HIT,3,-10.911294691763771
20,3,True,STAND,571,0.6514886164623468
20,3,True,HIT,1,-0.6856554576721514
14,3,True,STAND,344,-0.3023255813953488
14,3,True,HIT,2,-2.8479334839743635
19,3,True,STAND,554,0.4151624548736462
19,3,True,HIT,1,-1.8575861312123134
13,3,True,STAND,484,-0.17355371900826447
13,3,True,HIT,1,-2.614540790218284
19,4,True,STAND,540,0.35185185185185186
19,4,True,HIT,1,-1.75
20,5,True,STAND,577,0.6949740034662045
20,5,True,HIT,1,-3.747402681915492
17,7,True,STAND,525,-0.14285714285714285
17,7,True,HIT,2,-3.317020005669011
19,6,True,STAND,581,0.5197934595524957
19,9,True,STAND,586,0.14846416382252559
19,9,True,HIT,3,-1.4329112591018383
20,6,True,STAND,557,0.6696588868940754
20,6,True,HIT,1,-1.1871423312079044
12,6,True,STAND,186,0.005376344086021506
12,6,True,HIT,1,-21.985807619086422
12,2,True,STAND,188,-0.3351063829787234
12,2,True,HIT,1,-12.74611787870273
18,3,True,STAND,540,0.18888888888888888
18,3,True,HIT,1,-1.202168465891837
19,11,True,STAND,474,-0.13924050632911392
19,11,True,HIT,1,-2.3614419555155353
15,11,True,STAND,377,-0.7904509283819628
15,11,True,HIT,1,-6.604478704243831
17,3,True,STAND,529,-0.1890359168241966
17,3,True,HIT,2,-6.434738463798377
16,11,True,STAND,383,-0.762402088772846
16,11,True,HIT,1,-1.1012565054467314
17,11,True,STAND,416,-0.6682692307692307
17,11,True,HIT,1,-4.911276216083081
15,7,True,STAND,526,-0.41064638783269963
15,7,True,HIT,1,-8.602871276925205
14,9,True,STAND,508,-0.5728346456692913
14,9,True,HIT,1,-6.186137780167153
15,3,True,STAND,487,-0.22381930184804927
15,3,True,HIT,3,-1.523891586034581
16,3,True,STAND,520,-0.17307692307692307
16,3,True,HIT,2,-2.6270765487592427
15,6,True,STAND,495,-0.07272727272727272
15,6,True,HIT,1,-8.760192233367873
15,8,True,STAND,495,-0.45656565656565656
15,8,True,HIT,2,-5.635377187490696
19,7,True,STAND,600,0.6716666666666666
19,7,True,HIT,1,-10.633756193358824
14,7,True,STAND,454,-0.486784140969163
14,7,True,HIT,1,-35.6379296403721
18,2,True,STAND,563,0.08703374777975133
18,2,True,HIT,1,-2.9148797668794817
14,6,True,STAND,505,-0.18613861386138614
14,6,True,HIT,1,-3.5058612371509685
16,8,True,STAND,546,-0.5201465201465202
16,8,True,HIT,2,-2.7354246756867395
12,3,True,STAND,208,-0.1875
12,3,True,HIT,1,-56.250648363877154
20,7,True,STAND,607,0.729818780889621
20,7,True,HIT,1,-1.4779916472903931
16,7,True,STAND,539,-0.4137291280148423
16,7,True,HIT,2,-7.982463753844895
12,7,True,STAND,192,-0.5052083333333334
12,7,True,HIT,1,-20.43569040624881
20,11,True,STAND,476,0.11974789915966387
20,11,True,HIT,1,-15.039917565128645
14,11,True,STAND,374,-0.8048128342245989
14,11,True,HIT,1,-20.686934740155298
14,2,True,STAND,457,-0.29540481400437635
14,2,True,HIT,2,-1.708004758682555
13,2,True,STAND,360,-0.25555555555555554
13,2,True,HIT,1,-5.899840343370123
18,11,True,STAND,412,-0.4223300970873786
18,11,True,HIT,2,-9.67692464030936
12,5,True,STAND,199,-0.24623115577889448
12,5,True,HIT,1,-11.999493793974002
12,9,True,STAND,183,-0.4207650273224044
12,9,True,HIT,1,-20.89633461783616
12,11,True,STAND,80,-0.7125
12,11,True,HIT,1,-56.67208293565811
