Player Hand,Dealer Hand,Player Ace 11,Action,Times Selected,Q Value
19,2,True,STAND,809,0.44870210135970334
19,2,True,HIT,1,0.0
12,5,False,STAND,4315,-0.1455388180764774
12,5,False,HIT,1,-1.0
14,10,True,STAND,2015,-0.575682382133995
14,10,True,HIT,1,-1.0
15,8,False,STAND,4745,-0.5154899894625922
15,8,False,HIT,1,-1.0
12,4,False,STAND,4243,-0.1744049021918454
12,4,False,HIT,1,-1.0
16,6,False,STAND,3485,-0.13170731707317074
16,6,False,HIT,11,-0.36363636363636365
20,6,True,STAND,1,-1.0
20,6,True,HIT,667,0.25487256371814093
19,8,False,STAND,4209,0.5751960085531005
19,8,False,HIT,1,0.0
12,7,True,STAND,40,-0.5
12,7,True,HIT,147,-0.10884353741496598
18,7,False,STAND,3717,0.3868711326338445
18,7,False,HIT,1,-1.0
13,5,False,STAND,3931,-0.09921139659119817
13,5,False,HIT,1,-1.0
17,5,True,STAND,659,0.015174506828528073
17,5,True,HIT,3,-0.3333333333333333
13,9,True,STAND,478,-0.4790794979079498
13,9,True,HIT,1,-1.0
16,4,False,STAND,4101,-0.21409412338454037
16,4,False,HIT,1,-1.0
15,6,True,STAND,518,-0.0019305019305019305
15,6,True,HIT,1,-1.0
17,11,True,STAND,1,-1.0
17,11,True,HIT,409,-0.508557457212714
17,8,True,STAND,607,-0.385502471169687
17,8,True,HIT,4,-0.5
18,11,False,STAND,1,-1.0
18,11,False,HIT,3538,-0.7464669304691917
17,2,False,STAND,1,-1.0
17,2,False,HIT,3806,-0.6250656857593274
19,11,True,STAND,536,-0.11380597014925373
19,11,True,HIT,1,-1.0
14,5,False,STAND,3761,-0.12629619781972878
14,5,False,HIT,3,-0.6666666666666666
15,9,True,STAND,12,-0.5
15,9,True,HIT,494,-0.18016194331983806
16,9,True,STAND,610,-0.5557377049180328
16,9,True,HIT,1,-1.0
13,10,True,STAND,1,-1.0
13,10,True,HIT,1910,-0.2832460732984293
20,2,True,STAND,843,0.6120996441281139
14,9,True,STAND,2,-0.5
14,9,True,HIT,510,-0.2196078431372549
20,8,True,STAND,1,0.0
20,8,True,HIT,729,0.11934156378600823
15,11,True,STAND,369,-0.8075880758807588
15,11,True,HIT,1,-1.0
19,6,True,STAND,666,0.5345345345345346
19,6,True,HIT,1,0.0
18,11,True,STAND,1,-1.0
18,11,True,HIT,492,-0.6158536585365854
15,4,True,STAND,4,-0.25
15,4,True,HIT,447,-0.011185682326621925
13,2,True,STAND,1,-1.0
13,2,True,HIT,343,-0.09912536443148688
18,2,True,STAND,769,0.1222366710013004
12,3,True,STAND,176,-0.24431818181818182
12,3,True,HIT,1,-1.0
15,2,True,STAND,5,-0.2
15,2,True,HIT,518,-0.0444015444015444
20,3,True,STAND,718,0.6114206128133705
20,3,True,HIT,1,-1.0
18,8,True,STAND,609,0.059113300492610835
18,8,True,HIT,1,-1.0
17,9,False,STAND,1,-1.0
17,9,False,HIT,4286,-0.6325244983667756
14,8,True,STAND,511,-0.5557729941291585
14,8,True,HIT,11,-0.6363636363636364
14,3,True,STAND,1,-1.0
14,3,True,HIT,350,-0.04285714285714286
16,2,True,STAND,2,-0.5
16,2,True,HIT,599,-0.041736227045075125
15,5,True,STAND,1,-1.0
15,5,True,HIT,511,0.0
15,8,True,STAND,506,-0.5039525691699605
15,8,True,HIT,1,-1.0
16,3,True,STAND,574,-0.2456445993031359
16,3,True,HIT,1,-1.0
18,9,True,STAND,690,-0.21594202898550724
18,9,True,HIT,1,-1.0
12,10,True,STAND,720,-0.5819444444444445
12,10,True,HIT,1,-1.0
14,11,True,STAND,370,-0.754054054054054
14,11,True,HIT,1,-1.0
17,7,True,STAND,4,-0.25
17,7,True,HIT,679,-0.06332842415316642
13,11,True,STAND,328,-0.7957317073170732
13,11,True,HIT,1,-1.0
13,8,True,STAND,2,-0.5
13,8,True,HIT,472,-0.025423728813559324
20,4,True,STAND,757,0.6420079260237781
19,4,True,STAND,728,0.41895604395604397
19,4,True,HIT,1,-1.0
15,3,True,STAND,486,-0.1419753086419753
15,3,True,HIT,1,-1.0
13,4,True,STAND,1,-1.0
13,4,True,HIT,467,-0.047109207708779445
17,4,True,STAND,666,-0.07357357357357357
17,4,True,HIT,1,-1.0
15,7,True,STAND,5,-0.6
15,7,True,HIT,555,-0.06846846846846846
12,2,True,STAND,1,-1.0
12,2,True,HIT,196,-0.07653061224489796
18,4,True,STAND,703,0.18207681365576103
18,4,True,HIT,1,-1.0
16,7,True,STAND,583,-0.5145797598627787
16,7,True,HIT,1,-1.0
16,6,True,STAND,640,-0.1453125
16,6,True,HIT,4,-0.5
13,5,True,STAND,485,-0.030927835051546393
13,5,True,HIT,8,-0.125
14,7,True,STAND,539,-0.4230055658627087
14,7,True,HIT,1,-1.0
12,11,True,STAND,82,-0.6463414634146342
12,11,True,HIT,1,-1.0
17,2,True,STAND,1,-1.0
17,2,True,HIT,664,-0.1852409638554217
19,8,True,STAND,535,0.6523364485981309
19,8,True,HIT,1,0.0
20,7,True,STAND,786,0.7480916030534351
20,7,True,HIT,1,0.0
16,5,True,STAND,9,0.0
16,5,True,HIT,438,0.091324200913242
12,8,True,STAND,1,-1.0
12,8,True,HIT,168,-0.02976190476190476
18,7,True,STAND,1,0.0
18,7,True,HIT,558,0.0967741935483871
16,4,True,STAND,1,-1.0
16,4,True,HIT,594,-0.045454545454545456
14,4,True,STAND,536,-0.18470149253731344
14,4,True,HIT,3,-0.3333333333333333
12,9,True,STAND,206,-0.5242718446601942
12,9,True,HIT,3,-0.6666666666666666
13,7,True,STAND,13,-0.5384615384615384
13,7,True,HIT,488,-0.10860655737704918
20,9,True,STAND,601,0.7154742096505824
20,9,True,HIT,1,-1.0
12,6,True,STAND,1,-1.0
12,6,True,HIT,170,0.1588235294117647
16,11,True,STAND,1,-1.0
16,11,True,HIT,380,-0.5236842105263158
12,4,True,HIT,198,0.14646464646464646
